28 3 10 
0 0.0900892
1 0.107929
2 0.102973
3 0.1
4 0.106938
5 0.0920714
6 0.0910803
7 0.105946
8 0.102973
9 0.1

0
0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	
0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	
0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	
0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.937433	0.042071	0.020496	0.915858	0.052859	0.031284	0.926645	0.042071	0.031284	0.926645	0.031284	0.042071	0.937433	0.020496	0.042071	0.937433	0.031284	0.031284	0.959008	0.031284	0.000000	0.969795	0.020496	0.000000	0.980583	0.000000	0.000000	0.969795	0.020496	0.000000	0.969795	0.000000	0.020496	0.969795	0.020496	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	
0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.969795	0.020496	0.000000	0.937433	0.052859	0.000000	0.851133	0.106796	0.042071	0.764833	0.160734	0.074434	0.667745	0.160734	0.171521	0.581446	0.193096	0.225458	0.538296	0.203883	0.257821	0.559871	0.257821	0.182309	0.656958	0.193096	0.149946	0.797195	0.106796	0.096009	0.861920	0.085221	0.052859	0.915858	0.074434	0.000000	0.969795	0.020496	0.000000	0.969795	0.000000	0.020496	0.969795	0.020496	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	
0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.969795	0.020496	0.000000	0.915858	0.063646	0.020496	0.764833	0.160734	0.074434	0.581446	0.247033	0.171521	0.462783	0.203883	0.333333	0.279396	0.311758	0.408846	0.257821	0.203883	0.538296	0.203883	0.257821	0.538296	0.182309	0.333333	0.484358	0.268608	0.300971	0.430421	0.430421	0.290183	0.279396	0.613808	0.149946	0.236246	0.732470	0.139159	0.128371	0.840345	0.139159	0.020496	0.937433	0.031284	0.031284	0.948220	0.042071	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	
0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.959008	0.031284	0.000000	0.894283	0.074434	0.031284	0.775620	0.128371	0.096009	0.527508	0.268608	0.203883	0.376483	0.236246	0.387271	0.257821	0.247033	0.495146	0.214671	0.182309	0.603020	0.182309	0.193096	0.624595	0.128371	0.247033	0.624595	0.128371	0.279396	0.592233	0.117584	0.290183	0.592233	0.203883	0.311758	0.484358	0.387271	0.236246	0.376483	0.549083	0.214671	0.236246	0.721683	0.139159	0.139159	0.861920	0.096009	0.042071	0.948220	0.031284	0.020496	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	
0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.969795	0.020496	0.000000	0.969795	0.000000	0.020496	0.926645	0.042071	0.031284	0.797195	0.117584	0.085221	0.592233	0.214671	0.193096	0.387271	0.236246	0.376483	0.257821	0.247033	0.495146	0.257821	0.171521	0.570658	0.214671	0.203883	0.581446	0.225458	0.193096	0.581446	0.214671	0.247033	0.538296	0.247033	0.257821	0.495146	0.268608	0.203883	0.527508	0.203883	0.300971	0.495146	0.257821	0.290183	0.451996	0.419633	0.236246	0.344121	0.592233	0.203883	0.203883	0.797195	0.106796	0.096009	0.905070	0.063646	0.031284	0.969795	0.020496	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	
0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.969795	0.020496	0.000000	0.969795	0.000000	0.020496	0.937433	0.042071	0.020496	0.861920	0.085221	0.052859	0.667745	0.203883	0.128371	0.430421	0.247033	0.322546	0.279396	0.290183	0.430421	0.257821	0.193096	0.549083	0.214671	0.203883	0.581446	0.279396	0.214671	0.505933	0.365696	0.203883	0.430421	0.398058	0.236246	0.365696	0.387271	0.257821	0.354908	0.387271	0.236246	0.376483	0.257821	0.268608	0.473571	0.236246	0.290183	0.473571	0.268608	0.344121	0.387271	0.495146	0.236246	0.268608	0.710895	0.128371	0.160734	0.883495	0.085221	0.031284	0.959008	0.020496	0.020496	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	
0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.969795	0.000000	0.020496	0.969795	0.000000	0.020496	0.861920	0.085221	0.052859	0.721683	0.149946	0.128371	0.462783	0.290183	0.247033	0.354908	0.225458	0.419633	0.247033	0.279396	0.473571	0.182309	0.279396	0.538296	0.257821	0.300971	0.441208	0.408846	0.236246	0.354908	0.559871	0.203883	0.236246	0.646170	0.128371	0.225458	0.549083	0.333333	0.117584	0.505933	0.225458	0.268608	0.387271	0.182309	0.430421	0.268608	0.257821	0.473571	0.268608	0.247033	0.484358	0.387271	0.257821	0.354908	0.570658	0.225458	0.203883	0.775620	0.160734	0.063646	0.948220	0.031284	0.020496	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	0.980583	0.000000	0.000000	
